id,title,tags,overview,genres,cluster,component_1,component_2
12158,Vampire in Brooklyn,"comedy horror romance vampire halfvampire eddiemurphy angelabassett allenpayne wescraven Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.","Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",comedy horror romance,3,0.1095018367017311,0.012470826252027788
11586,Exorcist II: The Heretic,"horror thriller fantasy exorcism examination pactwiththedevil possession priest devil demonicpossession locust lindablair richardburton louisefletcher johnboorman Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?","Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",horror thriller fantasy,3,0.06722396100453078,0.059279100539999185
10008,An American Haunting,horror thriller witch independentfilm curse suitor family donaldsutherland sissyspacek jamesd'arcy courtneysolomon Based on the true events of the only case in US History where a spirit caused the death of a man.,Based on the true events of the only case in US History where a spirit caused the death of a man.,horror thriller,3,0.1638349410877368,0.04349076213296115
2830,My Boss's Daughter,"comedy romance  ashtonkutcher tarareid andyrichter davidzucker When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.","When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",comedy romance,1,0.1602169262794836,-0.056270033646460854
12403,A Perfect Getaway,"thriller mystery adventure hawaii honeymoon doublemurder murder millajovovich timothyolyphant stevezahn davidtwohy For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.","For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",thriller mystery adventure,3,0.0948587421746957,0.05960910723430531
34563,Our Family Wedding,"comedy interracialmarriage wedding duringcreditsstinger forestwhitaker americaferrera carlosmencia rickfamuyiwa The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.","The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",comedy,1,0.08885483884619334,-0.054612799150933575
14557,Dead Man on Campus,"comedy college drug fraternityhouse pot teensuicide autopsyroom tomeverettscott mark-paulgosselaar poppymontgomery alancohn Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out.","Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out.",comedy,1,0.07508545013929085,-0.04189154543175199
10368,Tea with Mussolini,"comedy drama war italy hotel lossofmother ambassador worldwarii lossofparents widow benitomussolini independentfilm cher judidench joanplowright francozeffirelli Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.","Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",comedy drama war,2,0.15897616213222543,-0.04242109492801453
10280,Thinner,"horror thriller blowjob curse fatsuit stevenking robertjohnburke joemantegna lucindajenney tomholland A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.","A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",horror thriller,3,0.13999035657257605,0.04463683648360242
12637,"New York, New York","drama music romance newyork jazz saxophonist fallinginlove lizaminnelli robertdeniro lionelstander martinscorsese An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",drama music romance,1,0.14220171237601203,-0.15009656060296817
34152,Crooklyn,"comedy drama blackpeople 1970s jazzmusician straßenkids dysfunctionalfamily independentfilm teacher urban parenthood alfrewoodard delroylindo davidpatrickkelly spikelee From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.","From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",comedy drama,1,0.11058918868583134,-0.0958301248440743
14434,I Think I Love My Wife,"comedy romance  chrisrock kerrywashington ginatorres chrisrock Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.","Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",comedy romance,1,0.1411647861537841,-0.11183167438544155
11470,Jason X,"horror sciencefiction placesandplanets spacemarine future cryogenics space slaughter seriesofmurders scientist freeze kanehodder lexadoig chuckcampbell jamesisaac In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!","In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",horror sciencefiction,3,0.13599750901329055,0.08329176959279751
10741,Bobby,"history drama hotel senator kitchen marriagecrisis politics xenophobia anthonyhopkins heathergraham ashtonkutcher emilioestevez In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.","In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.",history drama,1,0.07095486802621599,-0.008424522976432466
24940,Head Over Heels,"comedy romance supermodel stalking models monicapotter freddieprinzejr. shalomharlow markwaters Ordinary single girl Amanda Pierce (Monica Potter) unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston (Freddie Prinze, Jr.). That is, until one night...","Ordinary single girl Amanda Pierce (Monica Potter) unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston (Freddie Prinze, Jr.). That is, until one night...",comedy romance,1,0.08912802782588672,-0.048799180856150856
82679,Fun Size,"comedy halloween friends littlebrother trickortreating boyfriendgirlfriendrelationship victoriajustice jacksonnicoll chelseahandler joshschwartz Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out.","Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out.",comedy,1,0.09095657674253683,-0.05180535149717475
2013,Le scaphandre et le papillon,"drama writing lover(female) psychologicalstress dyinganddeath editor-in-chief french independentfilm patient disabled mathieuamalric emmanuelleseigner marie-joséecroze julianschnabel Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.","Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",drama,1,0.08503211933638788,-0.0054699142254976425
1440,Little Children,"romance drama skateboarding mother americanfootball adultery wifehusbandrelationship smalltown eroticism vororte pedophilia loser infant housewife bourgeoisie deceivedwife playground stay-at-homedad castration psychopath ex-cop children motherdaughterrelationship psychopathy masturbation extramaritalaffair katewinslet patrickwilson jenniferconnelly toddfield The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",romance drama,1,0.10513985536069799,-0.04642171636582871
18041,Gossip,"drama mystery thriller college suspense gossip rumor socialexperiment joshuajackson jamesmarsden katehudson davisguggenheim On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.","On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.",drama mystery thriller,3,0.07231683296407855,0.010444033933935903
28029,A Walk on the Moon,drama romance adultery woodstock 1960s dianelane viggomortensen lievschreiber tonygoldwyn The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,drama romance,1,0.10922007017745834,-0.07218336807799627
1123,Catch a Fire,"action drama thriller policebrutality resistance southafrica apartheid africannationalcongress rightandjustice timrobbins derekluke bonniehenna phillipnoyce The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.","The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.",action drama thriller,2,0.09693349195137302,0.03633851262011713
14033,Soul Survivors,"horror mystery thriller hallucination carcrash death solesurvivor elizadushku melissasagemiller wesbentley stephencarpenter A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world","A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world",horror mystery thriller,3,0.12203147317346333,0.06742750199079985
87729,Jefferson in Paris,"drama romance france revolution biography president history nicknolte gretascacchi thandienewton jamesivory His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.","His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",drama romance,1,0.1126253000099123,-0.03920845662770927
16899,Easy Virtue,"comedy romance  jessicabiel benbarnes kristinscottthomas stephanelliott A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.","A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",comedy romance,1,0.1318388841047315,-0.08465806078487875
41317,Caravans,"action adventure drama romance  anthonyquinn jennifero'neill michaelsarrazin jamesfargo This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.","This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.",action adventure drama romance,1,0.21906247425651873,-0.006675190080298184
245700,Mr. Turner,"history drama painter timothyspall dorothyatkinson marionbailey mikeleigh Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.","Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",history drama,1,0.0818314372838683,-0.040315244985970916
37842,Les herbes folles,"drama romance whiskey experimentalfilm wallet cultdirector andrédussollier sabineazéma emmanuelledevos alainresnais Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.","Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.",drama romance,1,0.09190564013305658,-0.05847532896334838
9045,Amen.,"drama history vatican pope concentrationcamp holocaust schutzstaffel nazis nazigermany doctor conscience catholicism euthanasia ulrichtukur mathieukassovitz ulrichmühe costa-gavras The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers.","The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers.",drama history,1,0.07216763120752816,0.009167008429126525
44092,剑雨,"history action martialarts swordfight wuxia michelleyeoh jungwoo-sung wangxue-qi johnwoo Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.","Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.",history action,2,0.0887400378036238,0.07872283471850056
16005,The Lucky Ones,"comedy drama history friendship war roadtrip independentfilm soldier timrobbins rachelmcadams michaelpeña neilburger The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.","The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",comedy drama history,2,0.16576042850636177,-0.03989293076247674
44754,Margaret,"drama newyork bus nightmare witness investigation police truth teacher blood student relationship family annapaquin mattdamon markruffalo kennethlonergan A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.","A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",drama,1,0.1380234141714733,-0.016256795887952705
23988,Stan Helsing,"comedy horror halloween slapstick duringcreditsstinger diorabaird leslienielsen stevehowey bozenga It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan","It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan",comedy horror,3,0.09811332567762533,-0.027508521360136737
43949,Flipped,"romance drama shyness basedonnovel unrequitedlove neighbor familyrelationships firstcrush younglove oppositesattract adolescentboy basedonyoungadultnovel madelinecarroll callanmcauliffe rebeccademornay robreiner When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",romance drama,1,0.11652982675982024,-0.0942718815356667
142,Brokeback Mountain,drama romance gay countryside homophobia lossoflover wyoming rodeo fathermurder horsebackriding intolerance daughter marriagecrisis secretlove cowboy starcrossedlovers heathledger jakegyllenhaal randyquaid anglee Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,drama romance,1,0.13093773881737814,-0.09746142403111509
9603,Clueless,"comedy drama romance puberty highschool makeamatch spoiledchild gayinterest conflict womandirector aliciasilverstone staceydash brittanymurphy amyheckerling Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.","Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",comedy drama romance,1,0.10787888056438064,-0.102815844121547
10712,Far from Heaven,"drama romance blackpeople wifehusbandrelationship botanist homosexuality juliannemoore dennisquaid dennishaysbert toddhaynes In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.","In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",drama romance,1,0.08386330160903378,-0.04860033037948945
243938,Hot Tub Time Machine 2,"comedy timetravel sequel hottub duringcreditsstinger robcorddry craigrobinson clarkduke stevepink When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.","When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",comedy,0,0.11573979547417756,-0.011012468113571821
10876,Quills,"drama asylum frenchrevolution french smuggling maid geoffreyrush katewinslet joaquinphoenix philipkaufman A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.","A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",drama,1,0.0657959319181867,-0.015350123480199512
86838,Seven Psychopaths,comedy crime suicide alcohol sex screenwriter underworld fight kidnapping party murder scam losangeles gangster explosion criminal shihtzu struggling colinfarrell samrockwell woodyharrelson martinmcdonagh A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,comedy crime,4,0.09848947884364391,0.020310379179518768
25208,The Caveman's Valentine,"drama mystery thriller womandirector samuell.jackson colmfeore annmagnuson kasilemmons In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?","In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",drama mystery thriller,4,0.16262631302370814,0.03557828330475378
613,Der Untergang,"drama history war berlin poison dictator clerk ideology worldwarii traitor despair destroy testament capitulation soviettroops racepolitics nationalsocialism adolfhitler ultimatevictory minister nationalsocialistparty dyinganddeath historicalfigure germanshepherd brunoganz alexandramarialara corinnaharfouch oliverhirschbiegel In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",drama history war,2,0.11055118978365028,0.04252609851693919
1913,Mar adentro,"drama brotherbrotherrelationship paraplegic intensivecare ladykiller wheelchair dyinganddeath biography galicia bathingaccident freedom romance lawyer sailor euthanasia dignity javierbardem belénrueda loladueñas alejandroamenábar The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.","The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",drama,1,0.1352242911816615,-0.08460095145614913
97370,Under the Skin,"thriller sciencefiction drama malenudity scotland edinburgh alien verylittledialogue scarlettjohansson kryštofhádek paulbrannigan jonathanglazer Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.","Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",thriller sciencefiction drama,2,0.08907195470007669,0.06658209636686259
801,"Good Morning, Vietnam","comedy drama war rockandroll radiostation warcrimes entertainer explosive cynic radio vietnamwar vietcong gi u.s.airforce dyinganddeath radiopresenter humor saigon provocation rightandjustice robinwilliams forestwhitaker tungthanhtran barrylevinson Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.","Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.",comedy drama war,2,0.13950239356677258,-0.010011594757091428
70829,The Last Godfather,"action comedy thriller  harveykeitel jasonmewes blakeclark shimhyung-rae Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.","Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",action comedy thriller,0,0.1745633901197709,0.001884047840493485
